,English,Chinese,Dictionary Accuracy,Terms,Correct Terms
2086,"however , overall survival ( OS ; the primary endpoint ) was similar between combination maintenance and bevacizumab ( 16.4 and 14.4 months , respectively ) and between combination maintenance and pemetrexed ( 16.4 and 15.9 months ) .","['然而,整体生存(OS;主要终点)是相似的组合维修和bevacizumab( 16.4 和 14.4 个月,分别)和组合维修和 pemetrexed( 16.4 和 15.9 个月)之间。']",0.5714285714285714,"['combination', 'survival', 'primary', 'maintenance', 'endpoint', 'and', 'similar']","['combination', 'survival', 'and', 'similar']"
2087,"in these patients who are eligible for maintenance therapy , it would be recommended to give them continuation bevacizumab or switch them to pemetrexed maintenance .","['在这些患者谁是合格的维护治疗, 建议给他们继续 bevacizumab 或将他们转换为 pemetrexed 维护。']",0.375,"['who', 'switch', 'therapy', 'be', 'maintenance', 'give', 'to', 'eligible']","['therapy', 'be', 'eligible']"
2088,current trials are ongoing to explore the use of checkpoint inhibitors for various durations of therapy in the metastatic setting .,"['目前正在进行试验,以探讨检查点抑制剂在不同治疗时间的使用。']",0.14285714285714285,"['setting', 'various', 'therapy', 'metastatic', 'current', 'explore', 'to']",['therapy']
2089,"Provencio and colleagues report the results of the phase II NADIM trial ( abstract 8509 ) involving 41 patients with resectable stage IIIA NSCLC treated with neoadjuvant nivolumab , paclitaxel , and carboplatin .","['普朗西奥和同事报告了第二阶段NADIM试验(抽象8509)的结果,其中41名患有可恢复阶段IIIANSCLC的患者接受了新增Nivolumab、Paclitaxel和Carboplatin的治疗。']",0.2222222222222222,"['stage', 'phase', 'report', 'trial', 'with', 'carboplatin', 'nivolumab', 'paclitaxel', 'and']","['phase', 'report']"
2090,"after resection ( 90 % lobectomy , 10 % pneumonectomy ) , patients were given adjuvant nivolumab for 1 year .",['恢复后(90% lobectomy、10% pneumonectomy)患者服用补充Nivolumab1年。'],0.375,"['year', '1', 'adjuvant', 'pneumonectomy', 'lobectomy', 'resection', 'after', 'nivolumab']","['year', '1', 'after']"
2091,"a major pathologic response was seen in 83 % of patients , and a complete pathologic response was see in 71 % .","['在83%的患者中,主要的病理反应被观察到,71%的患者中,完全的病理反应被观察到。']",0.3333333333333333,"['major', 'complete', 'pathologic', 'response', 'in', 'and']","['complete', 'response']"
2092,downstaging was seen in 90 % of cases .,"['在90%的案例中,出现了下降。']",0.0,['in'],[]
2093,radiographic evaluation by RECIST showed a 71 % partial response and 7 % complete response .,['RECIST的放射评估显示了71%的部分回应和7%的完整回应。'],0.0,"['evaluation', 'radiographic', 'complete', 'response', 'partial', 'by', 'and']",[]
2094,this study was important for three main reasons .,['这项研究因三个主要原因至关重要。'],0.0,"['study', 'three', 'this']",[]
2095,"second , the trial showed that neoadjuvant chemoimmunotherapy did not induce adverse toxicity and did not prevent surgical resections .","['第二,研究表明,新增化免疫疗法没有引发不良毒性,也没有预防手术复发。']",0.2222222222222222,"['toxicity', 'surgical', 'induce', 'adverse', 'trial', 'prevent', 'second', 'that', 'and']","['toxicity', 'prevent']"
2096,"third , because this was a multicenter study that was conducted throughout Spain , it showed that this treatment strategy is feasible and can be performed in the community .","['第三,因为这是整个西班牙进行的多中心研究,它表明这种治疗策略是可行的,可以在社区中进行。']",0.6,"['strategy', 'community', 'study', 'be', 'treatment', 'this', 'that', 'in', 'and', 'third']","['strategy', 'community', 'be', 'treatment', 'this', 'third']"
2097,"however , it remains to be seen if these early markers of response will translate into a survival benefit .","['然而,仍然可以看到这些早期反应标记是否会转化为生存效益。']",0.375,"['survival', 'early', 'response', 'benefit', 'translate', 'will', 'if', 'to']","['survival', 'early', 'response']"
2098,additional survival outcomes should be reported within the next year .,['预计在明年内将公布额外的生存成果。'],0.8,"['year', 'survival', 'be', 'additional', 'next']","['year', 'survival', 'be', 'additional']"
2099,we hope they will show that the high responses translate into higher cure rates .,"['我们希望他们会证明,高反应将转化为更高的治疗率。']",0.42857142857142855,"['cure', 'hope', 'translate', 'will', 'that', 'high', 'we']","['cure', 'hope', 'high']"
2100,"in NSCLC , RET fusions are identified in 2 % of NSCLC patients .","['在NSCLC中,RET合并在NSCLC患者的2%中被确定。']",0.5,"['2', 'in']",['2']
2101,"the RET alterations included 44 KIF5B , 16 CCDC6 , and 19 others ; 39 % of patients had baseline brain metastases , and the median number of prior therapies was 2 .","['RET 变化包括 44 KIF5B, 16 CCDC6, 和 19 其他 ; 39% 的患者患有基因脑转移, 预先治疗的平均数量为 2 。']",0.42857142857142855,"['median', 'baseline', '2', 'brain', 'number', 'prior', 'and']","['2', 'brain', 'number']"
2102,"in 30 patients who received the recommended phase II dose of 400 mg daily and who had prior platinum chemotherapy , the response rate was 60 % .","['在30名患者中,每日服用第2阶段推荐剂量为400毫克,并接受了先前的柏拉丁化疗,反应率为60%。']",0.625,"['chemotherapy', 'phase', 'who', 'platinum', 'prior', 'response rate', 'dose', 'and']","['chemotherapy', 'phase', 'prior', 'response rate', 'dose']"
2103,"grade ≥ 3 toxicity ( increased liver function tests , hypertension , fatigue , decreased neutrophils , and constipation ) was seen in 28 % of patients , and 3 % discontinued treatment due to toxicity .","['度 ≥ 3 的毒性(增加肝功能测试、高血压、疲劳、减少中性素和堵塞)在28%的患者中被观察到,因毒性而停止治疗的3%。']",0.6363636363636364,"['constipation', 'toxicity', 'hypertension', 'fatigue', 'grade', 'treatment', '3', 'due', 'liver function', 'in', 'and']","['toxicity', 'hypertension', 'fatigue', 'grade', 'treatment', 'liver function', 'and']"
2104,"the toxicity profile is reasonable and manageable , and it is anticipated that once expansion cohort data are complete , registration approval will occur if the response rate holds .","['毒性资料是合理的和可管理的,并预计一旦扩展量数据完成,注册批准将发生,如果响应率保持。']",0.35714285714285715,"['toxicity', 'data', 'approval', 'registration', 'complete', 'expansion', 'profile', 'cohort', 'will', 'response rate', 'occur', 'that', 'if', 'and']","['toxicity', 'data', 'approval', 'registration', 'occur']"
2105,five of 8 patients who had prior immunotherapy had a confirmed response .,['接受前免疫治疗的8名患者中有5人获得了确认的回应。'],0.2,"['who', 'immunotherapy', 'response', 'prior', 'five']",['immunotherapy']
2106,"the most common adverse effect was myelosuppression ( 22.0 % grade 3 , 23.8 % grade 4 ) ; 3.8 % had grade 3 or 4 febrile neutropenia , and 6.6 % had grade 3 or 4 thrombocytopenia .","['最常见的副作用是甲状腺抑郁症(3级22.0%,4级23.8%);3级或4级热性中性中性中性中性中性中性中性中性中性中性中性中性中性中性中性中性中性中性中性中性中性。']",0.0,"['febrile', 'grade', 'neutropenia', 'thrombocytopenia', 'common', 'adverse effect', '3', '4', 'and']",[]
2107,only 3.8 % of patients required treatment discontinuation .,['只有3.8%的患者需要停止治疗。'],1.0,['treatment'],['treatment']
2108,"however , additional studies are needed to better identify which patients would benefit from this agent ; those with sensitive disease appear to have the greatest survival benefit .","['然而,需要进一步的研究,以更好地确定哪些患者会从这种药物中受益;患有敏感疾病的人似乎有最大的生存好处。']",0.2727272727272727,"['disease', 'survival', 'additional', 'identify', 'benefit', 'sensitive', 'with', 'agent', 'have', 'this', 'to']","['disease', 'survival', 'have']"
2109,what was interesting in this trial was that the cohort of patients who had prior immunotherapy appeared to respond well to lurbinectedin .,"['在这项研究中,有趣的是,先前免疫治疗的患者的团体似乎对 lurbinectedin 很好地响应。']",0.36363636363636365,"['who', 'immunotherapy', 'well', 'interesting', 'prior', 'trial', 'cohort', 'lurbinectedin', 'this', 'that', 'to']","['immunotherapy', 'interesting', 'prior', 'this']"
2110,additional studies are ongoing .,['进一步的研究正在进行中。'],0.0,['additional'],[]
2111,"after adjustment for multiple variables , people in the highest quartile had 25 % , 22 % , and 25 % higher risks for overall CVD , coronary heart disease , and cerebrovascular disease , respectively , than did people in the lowest quartile during a median of 5 years .","['在多变量调整后,最高四分之一的人有25%、22%和25%的总体CVD、冠状心脏病和脑血管疾病的风险,相应地比在5年中最低四分之一的人更高。']",0.18181818181818182,"['median', '5', 'multiple', 'adjustment', 'cerebrovascular disease', 'after', 'quartile', 'CVD', 'in', 'coronary heart disease', 'and']","['5', 'after']"
2112,"in addition , in a prospective Spanish study , researchers examined 20,000 university graduates ( mean age , 38 ) .","['此外,在一个有前途的西班牙研究中,研究人员审查了2万名大学毕业生(平均年龄,38岁)。']",0.5,"['mean', 'university', 'addition', 'study', 'age', 'in']","['mean', 'university', 'age']"
2113,"intravenous thrombolysis and mechanical thrombectomy for acute ischemic stroke are largely focused on recanalization , but enhancing collateral blood flow could also improve perfusion and limit infarction .","['急性腹泻的内血血管和机械腹泻主要集中在重新诊断,但增强副血流也可能改善注射和限制心脏病发作。']",0.26666666666666666,"['perfusion', 'blood flow', 'stroke', 'mechanical', 'recanalization', 'infarction', 'thrombolysis', 'collateral', 'thrombectomy', 'acute', 'intravenous', 'limit', 'but', 'and', 'ischemic']","['blood flow', 'stroke', 'limit', 'but']"
2114,"stimulation of the sphenopalatine ganglion , which is accessible through the nasal mucosa , is thought to increase collateral cerebral blood flow through parasympathetic effects on anterior circulation vasculature and has been proposed as a potential intervention for stroke .","['通过鼻膜可访问的Sfenopalatine ganglion的刺激,被认为通过对前循环血管的 parasympathetic 影响增加胆固醇脑血流,并被建议作为可能的中风干预。']",0.2777777777777778,"['ganglion', 'blood flow', 'stroke', 'circulation', 'stimulation', 'potential', 'cerebral', 'anterior', 'parasympathetic', 'thought', 'collateral', 'intervention', 'sphenopalatine', 'accessible', 'increase', 'nasal mucosa', 'to', 'and']","['blood flow', 'stroke', 'circulation', 'stimulation', 'anterior']"
