,English,Chinese,Dictionary Accuracy,Terms,Correct Terms
2011,"there was no central review of actual imaging , but this factor would have no effect on the rate of death , the primary end point .",没有对实际成像进行集中审查，但这个因素对主要终点死亡率没有影响。,,[],[]
2012,"however , enzalutamide was associated with some additional toxic effects , including fatigue and a small risk of seizures .",然而，enzalutamide 与一些额外的毒性作用有关，包括疲劳和癫痫发作的小风险。,,[],[]
2013,"supported by Astellas Scientific and Medical Affairs , a grant ( 704970 ) from the Canadian Cancer Society , the Support for Cancer Clinical Trials Program of Cancer Australia , and a practitioner fellowship ( APP1102604 ) and program grants ( 1037786 and 1150467 ) from the National Health and Medical Research Council of the Australian Government Department of Health .",由 Astellas 科学和医疗事务部、加拿大癌症协会的赠款 ( 704970 ) 、澳大利亚癌症协会的癌症临床试验支持项目以及国家卫生和健康中心的从业者奖学金 ( APP1102604 ) 和项目赠款 ( 1037786 和 1150467 ) 支持澳大利亚政府卫生部医学研究委员会。,1.0,['health'],['health']
2014,"the primary end points were freedom from pain and freedom from the most bothersome symptom ( other than pain ) identified by the patient , both of which were assessed 2 hours after the dose of rimegepant or placebo was administered .",主要终点是无疼痛和无患者确定的最烦人的症状（疼痛除外），这两项都是在服用 rimegepant 或安慰剂后 2 小时进行评估。,1.0,['symptom'],['symptom']
2015,"a total of 1186 patients were randomly assigned to receive rimegepant ( 594 patients ) or placebo ( 592 patients ) ; of these , 537 patients in the rimegepant group and 535 patients in the placebo group could be evaluated for efficacy .",共有 1186 名患者被随机分配接受 rimegepant（594 名患者）或安慰剂（592 名患者）；其中，rimegepant 组的 537 名患者和安慰剂组的 535 名患者可以评估疗效。,,[],[]
2016,"the overall mean age of the patients evaluated for efficacy was 40.6 years , and 88.7 % were women .",评估疗效的患者的总体平均年龄为 40.6 岁，88.7% 为女性。,,[],[]
2017,the most common adverse events were nausea and urinary tract infection .,最常见的不良事件是恶心和尿路感染。,0.0,['infection'],[]
2018,migraine is a common chronic neurologic disease that may affect nearly 1 billion people worldwide.1,偏头痛是一种常见的慢性神经系统疾病，可能影响全球近 10 亿人。 1,,[],[]
2019,"triptans also are either contraindicated or must be used with caution in an estimated 3.5 million of the 40 million Americans with migraine because of concerns about cardiovascular effects.8,9","由于担心心血管影响，在 4000 万患有偏头痛的美国人中，估计有 350 万人禁忌或必须谨慎使用曲坦类药物。 8,9",,[],[]
2020,"gepants may be effective in patients whose symptoms do not respond to triptans , owing to their different mechanisms of action .",gepants 可能对症状对曲坦类药物无反应的患者有效，因为它们的作用机制不同。,,[],[]
2021,"unlike triptans , which are contraindicated in patients with cardiovascular disease because of the possibility of vasoconstriction , rimegepant does not have vasoconstrictive effects.16",与曲普坦类药物不同，曲普坦类药物因血管收缩的可能性而禁用于心血管疾病患者，而 rimegepant 不具有血管收缩作用。 16,1.0,['vasoconstriction'],['vasoconstriction']
2022,"the current phase 3 trial was conducted to evaluate the efficacy and safety of rimegepant ( at an oral dose of 75 mg ) , as compared with placebo , in acute migraine treatment .",目前的 3 期试验旨在评估 rimegepant（口服剂量为 75 毫克）与安慰剂相比在急性偏头痛治疗中的疗效和安全性。,,[],[]
2023,"men and women 18 years of age or older were recruited by referral from physicians and other health care professionals and by standard methods of recruitment , including enrollment from clinical practices and through advertising .",18 岁或 18 岁以上的男性和女性是通过医生和其他医疗保健专业人员的推荐以及标准招募方法招募的，包括临床实践和广告招募。,0.0,['health'],[]
2024,"treatment settings included clinics , institutions , and private office practices .",治疗场所包括诊所、机构和私人诊所。,,[],[]
2025,persons who were receiving preventive migraine medication had to be receiving a stable dose for at least 3 months before trial entry .,接受预防性偏头痛药物治疗的人在进入试验前必须接受至少 3 个月的稳定剂量。,0.0,['who'],[]
2026,patients were also excluded if they had received nonbiologic investigational agents within 30 days before the baseline visit or if they had received biologic investigational agents within 90 days before the baseline visit .,如果患者在基线访视前 30 天内接受过非生物研究药物，或者如果他们在基线访视前 90 天内接受过生物研究药物，也被排除在外。,,[],[]
2027,"complete criteria for participation are listed in the protocol , available with the full text of this article at NEJM.org .",完整的参与标准列在方案中，方案与本文全文可在 NEJM.org 获取。,,[],[]
2028,"the trial was conducted in accordance with International Conference on Harmonisation Good Clinical Practice guidelines , the principles of the Declaration of Helsinki , and all applicable local regulations .",该试验是根据国际协调会议良好临床实践指南、赫尔辛基宣言的原则以及所有适用的地方法规进行的。,,[],[]
2029,the protocol was approved by an independent ethics committee or institutional review board at each trial center .,该方案由每个试验中心的独立伦理委员会或机构审查委员会批准。,,[],[]
2030,all patients provided written informed consent .,所有患者都提供了书面知情同意书。,,[],[]
2031,"Biohaven Pharmaceuticals sponsored the trial , supplied the trial agents , reviewed the trial design , collected the data , and performed data management and analysis .",Biohaven Pharmaceuticals 赞助了该试验，提供了试验药物，审查了试验设计，收集了数据，并进行了数据管理和分析。,,[],[]
2032,the manuscript was written with the assistance of a medical writer funded by Biohaven Pharmaceuticals .,该手稿是在一位由 Biohaven Pharmaceuticals 资助的医学作家的协助下撰写的。,,[],[]
2033,"all the authors have confidentiality agreements with Biohaven Pharmaceuticals , either as a condition of employment or in their role as consultants .",所有作者都与 Biohaven Pharmaceuticals 签订了保密协议，无论是作为雇佣条件还是作为顾问。,,[],[]
2034,"after providing written informed consent , patients underwent screening procedures as specified in the protocol .",在提供书面知情同意书后，患者按照方案中的规定接受筛查程序。,,[],[]
2035,they were given an electronic diary and were instructed on the proper use of the diary before they left the trial center .,他们得到了一本电子日记，并在他们离开试验中心之前得到了正确使用日记的指导。,,[],[]
2036,patients completed the electronic diary for up to 48 hours after taking the trial agent .,患者在服用试验药物后最多可在 48 小时内完成电子日记。,,[],[]
2037,"pain intensity , the presence or absence of associated symptoms , and ratings of functional disability were assessed at the onset of the treated attack ; at 15 , 30 , 45 , 60 , and 90 minutes after the dose ; and at 2 , 3 , 4 , 6 , 8 , 24 , and 48 hours after the dose .",在接受治疗的发作开始时评估疼痛强度、是否存在相关症状以及功能障碍等级；给药后 15、30、45、60 和 90 分钟；以及给药后 2、3、4、6、8、24 和 48 小时。,,[],[]
