,English,Chinese,Dictionary Accuracy,Terms,Correct Terms
2031,"Biohaven Pharmaceuticals sponsored the trial , supplied the trial agents , reviewed the trial design , collected the data , and performed data management and analysis .",Biohaven Pharmaceuticals 赞助了该试验，提供了试验药物，审查了试验设计，收集了数据，并进行了数据管理和分析。,0.6666666666666666,"['data', 'analysis', 'trial', 'management', 'design', 'and']","['data', 'analysis', 'management', 'design']"
2032,the manuscript was written with the assistance of a medical writer funded by Biohaven Pharmaceuticals .,该手稿是在一位由 Biohaven Pharmaceuticals 资助的医学作家的协助下撰写的。,0.3333333333333333,"['medical', 'manuscript', 'writer', 'assistance', 'with', 'by']","['manuscript', 'by']"
2033,"all the authors have confidentiality agreements with Biohaven Pharmaceuticals , either as a condition of employment or in their role as consultants .",所有作者都与 Biohaven Pharmaceuticals 签订了保密协议，无论是作为雇佣条件还是作为顾问。,0.3,"['confidentiality', 'condition', 'role', 'agreements', 'employment', 'as', 'with', 'have', 'all', 'in']","['confidentiality', 'condition', 'have']"
2034,"after providing written informed consent , patients underwent screening procedures as specified in the protocol .",在提供书面知情同意书后，患者按照方案中的规定接受筛查程序。,0.4,"['protocol', 'screening', 'after', 'informed consent', 'as']","['screening', 'after']"
2035,they were given an electronic diary and were instructed on the proper use of the diary before they left the trial center .,他们得到了一本电子日记，并在他们离开试验中心之前得到了正确使用日记的指导。,0.4,"['center', 'trial', 'electronic', 'before', 'and']","['center', 'before']"
2036,patients completed the electronic diary for up to 48 hours after taking the trial agent .,患者在服用试验药物后最多可在 48 小时内完成电子日记。,0.14285714285714285,"['taking', 'after', 'trial', 'up', 'electronic', 'agent', 'to']",['after']
2037,"pain intensity , the presence or absence of associated symptoms , and ratings of functional disability were assessed at the onset of the treated attack ; at 15 , 30 , 45 , 60 , and 90 minutes after the dose ; and at 2 , 3 , 4 , 6 , 8 , 24 , and 48 hours after the dose .",在接受治疗的发作开始时评估疼痛强度、是否存在相关症状以及功能障碍等级；给药后 15、30、45、60 和 90 分钟；以及给药后 2、3、4、6、8、24 和 48 小时。,0.35294117647058826,"['presence', 'attack', '2', 'functional', 'disability', 'symptoms', 'pain', 'associated', 'onset', 'absence', 'intensity', 'after', '3', '4', 'dose', 'and', 'assessed']","['presence', 'attack', '2', 'pain', 'onset', 'after']"
2038,patients were asked to return to the trial center within 7 days after taking the dose of rimegepant or placebo .,要求患者在服用 rimegepant 或安慰剂后 7 天内返回试验中心。,0.3333333333333333,"['center', 'placebo', 'taking', 'after', 'trial', 'rimegepant', 'dose', 'return', 'to']","['center', 'placebo', 'after']"
2039,"at that visit , trial personnel reviewed adherence to the electronic diary assessments , confirmed that the patient had taken the dose , and monitored safety variables .",在那次访问中，试验人员审查了对电子日记评估的依从性，确认患者服用了剂量，并监测了安全变量。,0.36363636363636365,"['safety', 'patient', 'trial', 'personnel', 'electronic', 'dose', 'adherence', 'that', 'to', 'and', 'visit']","['safety', 'patient', 'personnel', 'dose']"
2040,patients who had not had an attack of sufficient severity within 45 days after randomization were withdrawn and were instructed to return the unused trial agent and the electronic diary .,随机分组后 45 天内未发生足够严重程度发作的患者被退出，并被要求归还未使用的试验药物和电子日记。,0.3333333333333333,"['attack', 'randomization', 'who', 'after', 'trial', 'electronic', 'agent', 'return', 'to']","['attack', 'randomization', 'after']"
2041,"the methods used to measure efficacy end points are described in the Supplementary Appendix , available at NEJM.org .",用于衡量疗效终点的方法在补充附录中进行了描述，补充附录可在 NEJM.org 获取。,0.375,"['appendix', 'supplementary', 'end points', 'available', 'efficacy', 'measure', 'at', 'to']","['end points', 'at', 'to']"
2042,"safety and other assessments included evaluation of adverse events , electrocardiography , vital signs , measurements of height and weight , routine laboratory testing and the Sheehan Suicidality Tracking Scale.19",安全和其他评估包括不良事件评估、心电图、生命体征、身高和体重测量、常规实验室测试和 Sheehan 自杀追踪量表。 19,0.5454545454545454,"['safety', 'vital signs', 'height', 'weight', 'evaluation', 'routine', 'electrocardiography', 'adverse', 'laboratory', 'testing', 'and']","['safety', 'vital signs', 'weight', 'routine', 'electrocardiography', 'laboratory']"
2043,"on the basis of the results of the previous phase 2b trial , 16 we estimated that a sample of 550 patients in each group would provide the trial with more than 95 % power to detect a significant difference between the rimegepant group and the placebo group in each of the two primary end points and hence at least 90 % power to detect a significant difference between the groups in both end points jointly .",根据先前 2b 期试验的结果 16 ，我们估计每组 550 名患者的样本将为该试验提供超过 95 % 的功效来检测每组中 rimegepant 组和安慰剂组之间的显着差异。的两个主要终点，因此至少有 90% 的功效可以共同检测两个终点中各组之间的显着差异。,0.4,"['sample', 'group', 'placebo', 'phase', 'power', 'previous', 'basis', 'end points', 'primary', 'detect', 'trial', 'with', 'rimegepant', 'significant difference', 'on', 'that', 'each', 'to', 'and', 'two']","['sample', 'group', 'placebo', 'phase', 'end points', 'detect', 'each', 'two']"
2044,"the safety analyses were conducted in the safety population , which included all patients who underwent randomization and took a dose of rimegepant or placebo .",安全性分析是在安全性人群中进行的，其中包括接受随机分组并服用了 rimegepant 或安慰剂剂量的所有患者。,0.5555555555555556,"['safety', 'population', 'placebo', 'randomization', 'who', 'rimegepant', 'dose', 'all', 'in']","['safety', 'population', 'placebo', 'randomization', 'dose']"
2045,we specified that rimegepant would be considered to be superior to placebo with respect to the two primary end points ( freedom from pain 2 hours after the dose and freedom from the most bothersome symptom 2 hours after the dose ) if the P value for both comparisons was less than 0.05 .,我们指定，如果两个比较的 P 值为小于 0.05 。,0.047619047619047616,"['placebo', 'symptom', '2', 'value', 'superior', 'end points', 'be', 'pain', 'primary', 'freedom', 'after', 'with', 'respect', 'rimegepant', 'dose', 'P', 'that', 'if', 'and', 'two', 'we']",['two']
2046,patients who used rescue medication were considered to have treatment failure as of the time the medications were used .,使用急救药物的患者被认为在使用药物时治疗失败。,0.3333333333333333,"['failure', 'who', 'time', 'medication', 'treatment', 'as', 'have', 'to', 'rescue']","['failure', 'time', 'treatment']"
2047,we performed sensitivity analyses that took missing data into account ; the results are shown in the Supplementary Appendix .,我们进行了考虑缺失数据的敏感性分析；结果见补充附录。,0.2857142857142857,"['appendix', 'data', 'supplementary', 'sensitivity', 'that', 'missing', 'we']","['data', 'missing']"
2048,"to maintain the type I error rate at 0.05 , a prespecified hierarchical gatekeeping procedure was applied in which the secondary end points were tested in the order indicated above and in the protocol .",为了将 I 类错误率保持在 0.05，应用了预先指定的分级把关程序，其中次要终点按照上述和方案中指定的顺序进行测试。,0.36363636363636365,"['type', 'procedure', 'order', 'protocol', 'maintain', 'end points', 'secondary', 'applied', 'I', 'and', 'error rate']","['procedure', 'order', 'end points', 'error rate']"
2049,a comparison was considered to be significant if that comparison and each of the preceding comparisons showed a significant difference between the treatment groups .,如果该比较和之前的每个比较显示治疗组之间存在显着差异，则该比较被认为是显着的。,0.3333333333333333,"['comparison', 'be', 'treatment', 'preceding', 'significant difference', 'that', 'each', 'to', 'and']","['comparison', 'be', 'treatment']"
2050,"if a significant difference was not observed for an end point , any subsequent comparisons were reported without P values .",如果在终点没有观察到显着差异，则报告任何后续比较时不包含 P 值。,0.14285714285714285,"['subsequent', 'values', 'end', 'point', 'P', 'significant difference', 'without']",['point']
2051,"for each time point , the number of patients eligible to become free from pain or free from their most bothersome symptom and the number of patients who reported the first occurrence of the event were used to calculate the probability estimate ( with 95 % confidence intervals ) .",对于每个时间点，有资格摆脱疼痛或摆脱最烦人症状的患者人数以及报告首次发生该事件的患者人数用于计算概率估计值（95% 置信区间）。,0.45,"['symptom', 'who', 'probability', 'occurrence', 'time', 'free', 'pain', 'number', 'estimate', 'point', 'with', 'confidence', 'event', 'each', 'calculate', 'become', 'and', 'first', 'intervals', 'eligible']","['symptom', 'probability', 'occurrence', 'time', 'pain', 'number', 'estimate', 'point', 'calculate']"
2052,"from July 2017 through January 2018 , a total of 1186 patients participated in the trial at 49 centers in the United States .",从 2017 年 7 月到 2018 年 1 月，共有 1186 名患者在美国的 49 个中心参与了试验。,0.0,"['total', 'trial', 'at', 'in']",[]
2053,patients were randomly assigned to receive rimegepant ( 594 patients ) or placebo ( 592 patients ) .,患者被随机分配接受 rimegepant（594 名患者）或安慰剂（592 名患者）。,0.3333333333333333,"['placebo', 'rimegepant', 'to']",['placebo']
2054,"a total of 1086 patients received the assigned dose of rimegepant or placebo , and 1080 of these patients ( 99.4 % ) completed the trial ( 538 in the rimegepant group and 542 in the placebo group ) ( Figure 1 ) .",共有 1086 名患者接受了指定剂量的 rimegepant 或安慰剂，其中 1080 名 (99.4%) 完成了试验（rimegepant 组 538 名，安慰剂组 542 名）（图 1）。,0.4,"['group', 'placebo', '1', 'figure', 'total', 'trial', 'rimegepant', 'dose', 'in', 'and']","['group', 'placebo', '1', 'dose']"
