,English,Chinese,Reference,BLEU,Dict Acc Exact Match,Terms,Exact Match Terms,Dict Acc Character Level
1797,hospitals should rigorously evaluate their work flow and identify bottlenecks that hinder rapid treatment .,医院应严格评估其工作流程，找出阻碍快速治疗的瓶颈。,"医院 应 严格 评估 其 工作 流程 , 找到 阻碍 快速 治疗 的 瓶颈 .",0.7332280165956895,0.5,"['flow', 'treatment', 'identify', 'hinder', 'work', 'rapid']","['flow', 'treatment', 'work']",0.6666666666666666
1798,establishing cardiovascular safety of new therapies for type 2 diabetes is important .,确定 2 型糖尿病新疗法的心血管安全性很重要。,确定 2 型 糖尿病 新疗法 的 心血管 安全性 具有 重要 意义 .,0.7312724692902622,1.0,"['safety', 'diabetes', 'type', 'cardiovascular', '2', 'new']","['safety', 'diabetes', 'type', 'cardiovascular', '2', 'new']",1.0
1799,the trial was designed to rule out 80 % excess cardiovascular risk as compared with placebo ( noninferiority margin of 1.8 for the upper boundary of the 95 % confidence interval for the hazard ratio for the primary outcome ) .,与安慰剂相比，该试验旨在排除 80% 的额外心血管风险（主要结果的风险比的 95% 置信区间上限的非劣效性界限为 1.8）。,"本 试验 旨在 排除 相对 于 安慰剂 而言 80% 的 心血管 超额 危险度 ( 对于 主要 结局 风险 比 的 95% 置信区间 上限 , 非劣 效性界值 为 1.8 ) .",0.323837193396623,0.6153846153846154,"['boundary', 'placebo', 'excess', 'cardiovascular', 'margin', 'rule', 'hazard ratio', 'outcome', 'upper', 'primary', 'risk', 'trial', 'confidence interval']","['boundary', 'placebo', 'cardiovascular', 'margin', 'hazard ratio', 'outcome', 'risk', 'confidence interval']",0.7307692307692307
1800,a total of 3183 patients were randomly assigned to receive oral semaglutide or placebo .,共有 3183 名患者被随机分配接受口服索马鲁肽或安慰剂。,"共有 3 , 183 例 患者 被 随机 分配 接受 口服 司美鲁肽 或 安慰剂 治疗 .",0.41988325879883587,0.5,"['placebo', 'oral', 'total', 'semaglutide']","['placebo', 'semaglutide']",0.5
1801,the mean age of the patients was 66 years ; 2695 patients ( 84.7 % ) were 50 years of age or older and had cardiovascular or chronic kidney disease .,患者的平均年龄为 66 岁； 2695 名患者 (84.7%) 年龄在 50 岁或以上，患有心血管疾病或慢性肾脏疾病。,"患者 平均年龄 为 66 岁 ; 2 , 695 例 患者 ( 84.7% ) ≥ 50 岁 并且 患 心血管 疾病 或 慢性 肾脏病 .",0.3429224495955904,1.0,"['kidney', 'disease', 'cardiovascular', 'mean', 'chronic', 'age']","['kidney', 'disease', 'cardiovascular', 'mean', 'chronic', 'age']",1.0
1802,the median time in the trial was 15.9 months .,试验的中位时间为 15.9 个月。,患者 参与 试验 的 中位 时间 长度 为 15.9 个 月 .,0.4617101429899134,0.3333333333333333,"['median', 'time', 'trial']",['time'],0.7222222222222222
1803,"results for components of the primary outcome were as follows : death from cardiovascular causes , 15 of 1591 patients ( 0.9 % ) in the oral semaglutide group and 30 of 1592 ( 1.9 % ) in the placebo group ( hazard ratio , 0.49 ; 95 % CI , 0.27 to 0.92 ) ; nonfatal myocardial infarction , 37 of 1591 patients ( 2.3 % ) and 31 of 1592 ( 1.9 % ) , respectively ( hazard ratio , 1.18 ; 95 % CI , 0.73 to 1.90 ) ; and nonfatal stroke , 12 of 1591 patients ( 0.8 % ) and 16 of 1592 ( 1.0 % ) , respectively ( hazard ratio , 0.74 ; 95 % CI , 0.35 to 1.57 ) .","主要结果的组成部分的结果如下：心血管原因死亡，口服索马鲁肽组 1591 名患者中的 15 名 ( 0.9 % ) 和安慰剂组 1592 名患者中的 30 名 ( 1.9 % )（风险比， 0.49 ； 95 % CI , 0.27 至 0.92 ) ;非致死性心肌梗死，分别为 1591 名患者中的 37 名 (2.3%) 和 1592 名患者中的 31 名 (1.9%)（风险比，1.18；95% CI，0.73 至 1.90）；和非致死性卒中，1591 名患者中有 12 名 (0.8%) 和 1592 名患者中有 16 名 (1.0%)（风险比，0.74；95% CI，0.35 至 1.57）。","主要 结局 各 构成 部分 的 结果 如下 : 心血管 原因 死亡 , 口服 司美鲁肽 组 1 , 591 例 患者 中 的 15 例 ( 0.9% ) 和 安慰剂 组 1 , 592 例 患者 中 的 30 例 ( 1.9% ) ( 风险 比 , 0.49 ; 95% CI , 0.27 ~ 0.92 ) ; 非 致死 性 心肌梗死 , 分别 为 1 , 591 例 患者 中 的 37 例 ( 2.3% ) 和 1 , 592 例 患者 中 的 31 例 ( 1.9% ) ( 风险 比 , 1.18 ; 95% CI , 0.73 ~ 1.90 ) ; 非 致死 性卒 中 , 分别 为 1 , 591 例 患者 中 的 12 例 ( 0.8% ) 和 1 , 592 例 患者 中 的 16 例 ( 1.0% ) ( 风险 比 , 0.74 ; 95% CI , 0.35 ~ 1.57 ) .",0.3009852366858793,0.75,"['group', 'myocardial infarction', 'placebo', 'cardiovascular', 'stroke', 'hazard ratio', 'outcome', 'death', 'oral', 'primary', 'semaglutide', 'CI']","['group', 'myocardial infarction', 'placebo', 'cardiovascular', 'stroke', 'hazard ratio', 'outcome', 'death', 'semaglutide']",0.8541666666666666
1804,"death from any cause occurred in 23 of 1591 patients ( 1.4 % ) in the oral semaglutide group and 45 of 1592 ( 2.8 % ) in the placebo group ( hazard ratio , 0.51 ; 95 % CI , 0.31 to 0.84 ) .",口服 semaglutide 组 1591 名患者中有 23 名 (1.4%) 和安慰剂组 1592 名患者中有 45 名 (2.8%) 发生全因死亡（风险比，0.51；95% CI，0.31 至 0.84）。,"口服 司美鲁肽 组 1 , 591 例 患者 中 的 23 例 ( 1.4% ) 和 安慰剂 组 1 , 592 例 患者 中 的 45 例 ( 2.8% ) 死亡 ( 风险 比 , 0.51 ; 95% CI , 0.31 ~ 0.84 ) .",0.25775781141782445,0.5,"['group', 'placebo', 'hazard ratio', 'death', 'oral', 'cause', 'semaglutide', 'CI']","['group', 'placebo', 'hazard ratio', 'death']",0.66875
1805,gastrointestinal adverse events leading to discontinuation of oral semaglutide or placebo were more common with oral semaglutide .,导致停用口服索马鲁肽或安慰剂的胃肠道不良事件在口服索马鲁肽中更为常见。,导致 停用 试验 药物 ( 口服 司美鲁肽 或 安慰剂 ) 的 胃肠道 不良 事件 在 口服 司美鲁肽 组中 较 常见 .,0.35942167292637583,0.42857142857142855,"['placebo', 'gastrointestinal', 'oral', 'common', 'adverse', 'leading', 'semaglutide']","['placebo', 'gastrointestinal', 'semaglutide']",0.6428571428571429
1806,"in this trial involving patients with type 2 diabetes , the cardiovascular risk profile of oral semaglutide was not inferior to that of placebo . ( Funded by Novo Nordisk ; PIONEER 6 ClinicalTrials.gov number , NCT02692716 . )",在这项涉及 2 型糖尿病患者的试验中，口服 semaglutide 的心血管风险特征并不劣于安慰剂。 （由 Novo Nordisk 资助；PIONEER 6 ClinicalTrials.gov 编号，NCT02692716。）,"在 这项 对 2 型 糖尿病 患者 开展 的 试验 中 , 口服 司美鲁肽 的 心血管 风险 不 劣于 安慰剂 ( 由 诺和诺德 公司 资助 ; PIONEER 6 在 ClinicalTrials . gov 注册号 为 NCT02692716 ) .",0.2925487830385352,0.5833333333333334,"['diabetes', 'type', 'placebo', 'cardiovascular', '2', 'oral', 'number', 'risk', 'trial', 'profile', 'semaglutide', 'inferior']","['diabetes', 'type', 'placebo', 'cardiovascular', '2', 'number', 'risk']",0.6944444444444443
1807,"these agents have shown cardiovascular safety ( lixisenatide12 and exenatide13 ) and , in several cases , benefit ( liraglutide , 14 albiglutide , 15 semaglutide , 16 and , most recently , dulaglutide17 ) .",这些药物已显示出心血管安全性（lixisenatide12 和 exenatide13），并且在一些情况下有益（liraglutide、14 albiglutide、15 semaglutide、16 以及最近的 dulaglutide17）。,"这些 药物 已 显示 出 心血管 安全性 ( 利 西拉 来 [ lixisenatide ] 12 和 艾塞 那 肽 13 ) , 并且 在 一些 情况 下 显示 出 获益 ( 利拉鲁肽 14 , 阿必鲁泰 [ albiglutide ] 15 , 司美鲁肽 16 以及 最近 的 度 拉 糖肽 17 ) .",0.27171470878734755,0.4,"['safety', 'cardiovascular', 'benefit', 'semaglutide', 'liraglutide']","['safety', 'cardiovascular']",0.5666666666666667
1808,"however , once the drug is absorbed , the pharmacokinetic properties and effects of semaglutide are similar , regardless of the route of administration.21,22","然而，一旦药物被吸收，无论给药途径如何，索马鲁肽的药代动力学特性和作用都是相似的。 21,22","然而 , 药物 被 吸收 后 , 不论 给 药 途径 如何 , 司美鲁肽 的 药代 动力学 性质 和 效应 均 相似 21 , 22 .",0.2947090491241544,0.8,"['properties', 'drug', 'semaglutide', 'pharmacokinetic', 'similar']","['drug', 'semaglutide', 'pharmacokinetic', 'similar']",0.9
1809,"detailed methods for this trial , which was conducted at 214 sites in 21 countries , have been published previously , 23 and the protocol is available with the full text of this article at NEJM.org .",该试验在 21 个国家的 214 个地点进行，其详细方法之前已发表，23 试验方案与本文全文可在 NEJM.org 上获取。,"本 试验 在 21 个 国家 的 214 家 研究 中心 开展 , 详细 方法 之前 已经 发表 23 , 试验 方案 与 本文 全文 可 在 NEJM . org 获取 .",0.5902840559113187,0.16666666666666666,"['protocol', 'article', 'available', 'trial', 'text', 'full']",['protocol'],0.6277777777777778
1810,"the sponsor ( Novo Nordisk ) designed the trial and was responsible for the trial conduct , data collection , and data analysis .",主办方（诺和诺德）设计了试验并负责试验实施、数据收集和数据分析。,"申办 方 ( 诺和诺德 公司 ) 设计 了 本 试验 , 并 负责 试验 实施 , 数据 收集 和 数据分析 .",0.3170240332688406,0.4,"['analysis', 'sponsor', 'trial', 'conduct', 'data collection']","['analysis', 'data collection']",0.5666666666666667
1811,an independent data monitoring committee evaluated unblinded trial data .,一个独立的数据监测委员会评估了非盲试验数据。,独立 数据 监察 委员会 评价 了 未 设盲 的 试验 数据 .,0.1768368193848214,0.8,"['monitoring', 'data', 'committee', 'trial', 'independent']","['monitoring', 'data', 'committee', 'independent']",0.9
1812,"all the authors had full access to the data , participated in drafting or critical revision of the manuscript , made the decision to submit the manuscript for publication , and vouch for the accuracy and completeness of the data and for the adherence of the trial to the protocol .",所有作者都可以完全访问数据，参与了文稿的起草或重要修改，做出了投稿发表的决定，并保证数据的准确性和完整性以及试验对方案的依从性。 .,"所有 作者 均 可 查看 全部 数据 , 参与 文稿 草稿 撰写 或 重要 修订 , 做出 投稿 决定 , 并 保证数据 准确性 和 完整性 以及 试验 对 方案 的 依从性 .",0.3696832268504042,0.42857142857142855,"['data', 'accuracy', 'protocol', 'access', 'publication', 'manuscript', 'trial', 'critical', 'decision', 'completeness', 'revision', 'adherence', 'full', 'drafting']","['data', 'accuracy', 'publication', 'decision', 'completeness', 'full']",0.7142857142857143
1813,"the manuscript was drafted with support from a medical writer ( funded by the sponsor ) , under the direction of the authors .",该手稿是在作者的指导下，在一位医学作家（由申办者资助）的支持下起草的。,本文 撰写 得到 了 作者 指导 下 的 一名 医学 作者 ( 由 申办 方 资助 ) 的 支持 .,0.15161263911521214,0.8333333333333334,"['support', 'sponsor', 'medical', 'manuscript', 'writer', 'direction']","['support', 'sponsor', 'manuscript', 'writer', 'direction']",1.0
1814,"patients were eligible to participate if they were 50 years of age or older and had established cardiovascular disease or chronic kidney disease , or if they were 60 years of age or older and had cardiovascular risk factors only .",如果患者年满 50 岁并患有心血管疾病或慢性肾病，或者年满 60 岁且仅具有心血管危险因素，则患者有资格参加。,"本 试验 的 纳入 标准 如下 : 年龄 ≥ 50 岁 并且 患 心血管 疾病 或 慢性 肾脏病 , 或者 年龄 ≥ 60 岁 并且 仅 有 心血管 危险 因素 .",0.21230131524933896,0.6666666666666666,"['kidney', 'cardiovascular disease', 'chronic', 'age', 'risk', 'eligible']","['kidney', 'cardiovascular disease', 'chronic', 'risk']",0.8333333333333334
1815,"the full eligibility criteria are provided in the Supplementary Appendix , available at NEJM.org .",补充附录中提供了完整的资格标准，补充附录可在 NEJM.org 获取。,完整 纳入 标准 见 补充 附录 ( 可 在 NEJM . org 获取 ) .,0.38345989953698423,0.25,"['appendix', 'supplementary', 'available', 'full']",['full'],0.7916666666666666
